Name of Player,Country Code,Discipline,Latitude,Longitude
ANDERSON Matthew,UNITED STATES OF AMERICA,Volleyball,-22.95764,18.49041
ANDERSON Shae,UNITED STATES OF AMERICA,Athletics,-22.95764,18.49041
ANDERSON Yvonne,SERBIA,Basketball,44.016521,21.005859
ANDERSSON Jonna,SWEDEN,Football,60.128161,18.643501
ANDERSSON Lasse,DENMARK,Handball,56.26392,9.501785
ANDIA Mary Luz,PERU,Athletics,-9.189967,-75.015152
ANDINO Kolohe,UNITED STATES OF AMERICA,Surfing,-22.95764,18.49041
ANDISON Bailey,CANADA,Swimming,56.130366,-106.346771
ANDO Elreen Ann,PHILIPPINES,Weightlifting,12.879721,121.774017
ANDO Yuka,JAPAN,Athletics,36.204824,138.252924
ANDOH Mikiko,JAPAN,Weightlifting,36.204824,138.252924
ANDRADE Jordin,CAPE VERDE,Athletics,16.002082,-24.013197
ANDRADE Rebeca,BRAZIL,Artistic Gymnastics,-14.235004,-51.92528
ANDRE Angelica,PORTUGAL,Marathon Swimming,39.399872,-8.224454
ANDRE Sylvain,FRANCE,Cycling BMX Racing,46.227638,2.213749
ANDRE Thiago,BRAZIL,Athletics,-14.235004,-51.92528
ANDREEV Bozhidar Dimitrov,BULGARIA,Weightlifting,42.733883,25.48583
ANDREEVA Iuliia,KYRGYZSTAN,Athletics,41.20438,74.766098
ANDREJCZYK Maria,POLAND,Athletics,51.919438,19.145136
ANDREOLI Tatiana,ITALY,Archery,41.87194,12.56738
ANDRESSA,BRAZIL,Football,-14.235004,-51.92528
ANDRESSINHA,BRAZIL,Football,-14.235004,-51.92528
ANDREW Joshter,GUAM,Judo,13.444304,144.793731
ANDREW Michael,UNITED STATES OF AMERICA,Swimming,-22.95764,18.49041
ANDREWS Abby,AUSTRALIA,Water Polo,-25.274398,133.775136
ANDREWS Ellesse,NEW ZEALAND,Cycling Track,-40.900557,174.885971
ANDREWS-NAHU Kanah,NEW ZEALAND,Weightlifting,-40.900557,174.885971
ANDRIANTSITOHAINA Eric Herman,MADAGASCAR,Weightlifting,-18.766947,46.869107
ANDRIANTSITOHAINA Tojonirina Alain,MADAGASCAR,Weightlifting,-18.766947,46.869107
ANDRODIAS Matthieu,FRANCE,Rowing,46.227638,2.213749
ANDRULYTE Viktorija,LITHUANIA,Sailing,55.169438,23.881275
ANDRUSENKO Veronika,ROC,Swimming,-22.95764,18.49041
ANDUJAR Pablo,SPAIN,Tennis,40.463667,-3.74922
ANESTOR Sabiana,HAITI,Judo,18.971187,-72.285215
ANGELA Ramsey,NETHERLANDS,Athletics,52.132633,5.291266
ANGELDAL Filippa,SWEDEN,Football,60.128161,18.643501
ANGHEL Roxana,ROMANIA,Rowing,45.943161,24.96676
ANGULO Jesus,MEXICO,Football,23.634501,-102.552784
ANGULO Ricardo,MEXICO,Football,23.634501,-102.552784
ANGULO Yuliana,ECUADOR,Athletics,-1.831239,-78.183406
ANGYAL Daniel,HUNGARY,Water Polo,47.162494,19.503304
ANKUDINOFF Ashlee,AUSTRALIA,Cycling Track,-25.274398,133.775136
ANNE Mame-Ibra,FRANCE,Athletics,46.227638,2.213749
ANNEN Jolanda,SWITZERLAND,Triathlon,46.818188,8.227512
ANOSHKIN Roman,ROC,Canoe Sprint,-22.95764,18.49041
ANSAH Owen,GERMANY,Athletics,51.165691,10.451526
ANSAH Sarfo,GHANA,Athletics,7.946527,-1.023194
ANSAH-PEPRAH Lucas,GERMANY,Athletics,51.165691,10.451526
ANSELL Liam Paul,GREAT BRITAIN,Hockey,-22.95764,18.49041
ANSHU Anshu,INDIA,Wrestling,20.593684,78.96288
ANSLEY Giselle,GREAT BRITAIN,Hockey,-22.95764,18.49041
ANTILL Caleb,AUSTRALIA,Rowing,-25.274398,133.775136
ANTOGNELLI Quentin,MONACO,Rowing,43.750298,7.412841
ANTOMARCHI Kaliema,CUBA,Judo,21.521757,-77.781167
ANTON Elizabeth,NEW ZEALAND,Football,-40.900557,174.885971
ANTONIA FERREIRA Jaqueline,BRAZIL,Weightlifting,-14.235004,-51.92528
ANTONIOU Kalia,CYPRUS,Swimming,35.126413,33.429859
ANTONIOU Nikolas,CYPRUS,Swimming,35.126413,33.429859
ANTONOVA Nataliia,ROC,Cycling Track,-22.95764,18.49041
ANTONSEN Anders,DENMARK,Badminton,56.26392,9.501785
ANTONY Alex,INDIA,Athletics,20.593684,78.96288
ANTONY,BRAZIL,Football,-14.235004,-51.92528
ANTOSOVA Lenka,CZECH REPUBLIC,Rowing,49.817492,15.472962
ANTUNA Uriel,MEXICO,Football,23.634501,-102.552784
ANTUNOVIC Andela,MONTENEGRO,Swimming,42.708678,19.37439
ANVEGARD Anna,SWEDEN,Football,60.128161,18.643501
ANWARI Fahim,AFGHANISTAN,Swimming,33.93911,67.709953
ANYANACHO Elizabeth Oluchi,NIGERIA,Taekwondo,9.081999,8.675277
ANZANI Simone,ITALY,Volleyball,41.87194,12.56738
AOKI Chika,JAPAN,Fencing,36.204824,138.252924
AOKI Masumi,JAPAN,Athletics,36.204824,138.252924
AOKI Reona,JAPAN,Swimming,36.204824,138.252924
AOKI Ryoma,JAPAN,Athletics,36.204824,138.252924
AOKI Yukito,JAPAN,Skateboarding,36.204824,138.252924
AOYAGI Koyo,JAPAN,Baseball/Softball,36.204824,138.252924
AOYAMA Hanae,JAPAN,Athletics,36.204824,138.252924
AOYAMA Shuko,JAPAN,Tennis,36.204824,138.252924
APAK Esref,TURKEY,Athletics,38.963745,35.243322
APETZ Nadine,GERMANY,Boxing,51.165691,10.451526
APITHY Bolade,FRANCE,Fencing,46.227638,2.213749
APOLONIA Tiago,PORTUGAL,Table Tennis,39.399872,-8.224454
APOSTALON Anika,CZECH REPUBLIC,Swimming,49.817492,15.472962
APPEL CHEUICHE Marcio,BRAZIL,Equestrian,-14.235004,-51.92528
APPEL Max,GERMANY,Rowing,51.165691,10.451526
APPLE Zach,UNITED STATES OF AMERICA,Swimming,-22.95764,18.49041
APRAHAMIAN Alain,URUGUAY,Judo,-32.522779,-55.765835
AQUILLA Adelaide,UNITED STATES OF AMERICA,Athletics,-22.95764,18.49041
AQUINO Rckaela Maree Ramos,GUAM,Wrestling,13.444304,144.793731
AR RASYID Muhd Noor Firdaus,BRUNEI DARUSSALAM,Athletics,-22.95764,18.49041
ARADILLAS Stefania,MEXICO,Baseball/Softball,23.634501,-102.552784
ARAFI Rababe,MOROCCO,Athletics,31.791702,-7.09262
ARAGA Ryutaro,JAPAN,Karate,36.204824,138.252924
ARAI Atsushi,JAPAN,Water Polo,36.204824,138.252924
ARAI Matsuri,JAPAN,Diving,36.204824,138.252924
ARAKAKI Maria Eduarda,BRAZIL,Rhythmic Gymnastics,-14.235004,-51.92528
ARAKAWA Ryuta,JAPAN,Rowing,36.204824,138.252924
ARAKI Erika,JAPAN,Volleyball,36.204824,138.252924
ARAKI Kenta,JAPAN,Water Polo,36.204824,138.252924
ARAKJI Nada,QATAR,Swimming,25.354826,51.183884
ARANA Guilherme,BRAZIL,Football,-14.235004,-51.92528
ARANCINI Zoe,AUSTRALIA,Water Polo,-25.274398,133.775136
ARANDA Nathalee,PANAMA,Athletics,8.537981,-80.782127
ARANGO ESTRADA Monica,COLOMBIA,Artistic Swimming,4.570868,-74.297333
ARASHIRO Yukiya,JAPAN,Cycling Road,36.204824,138.252924
ARATHOON PACAS Enrique Jose,EL SALVADOR,Sailing,13.794185,-88.89653
ARAUJO Larissa,BRAZIL,Handball,-14.235004,-51.92528
ARAYA Karen,CHILE,Football,-35.675147,-71.542969
ARBE Joaquin,ARGENTINA,Athletics,-38.416097,-63.616672
ARCANJO Geisa,BRAZIL,Athletics,-14.235004,-51.92528
ARCE Daniel,SPAIN,Athletics,40.463667,-3.74922
ARCEO Mariana,MEXICO,Modern Pentathlon,23.634501,-102.552784
ARCHIBALD Emanuel,GUYANA,Athletics,4.860416,-58.93018
ARCILA HURTADO Isabella,COLOMBIA,Swimming,4.570868,-74.297333
ARCOS POVEDA Paula,SPAIN,Handball,40.463667,-3.74922
AREGAWI Berihu,ETHIOPIA,Athletics,9.145,40.489673
AREIA Antonio,PORTUGAL,Handball,39.399872,-8.224454
ARENAS Julio,SPAIN,Athletics,40.463667,-3.74922
ARENAS Sandra Lorena,COLOMBIA,Athletics,4.570868,-74.297333
ARENDSE Kurt-Lee,SOUTH AFRICA,Rugby Sevens,-30.559482,22.937506
ARENHART Barbara,BRAZIL,Handball,-14.235004,-51.92528
AREVALO ALCON Alberto,SPAIN,Diving,40.463667,-3.74922
AREVALO Carlos,SPAIN,Canoe Sprint,40.463667,-3.74922
AREVALO Eider,COLOMBIA,Athletics,4.570868,-74.297333
AREVALO Samantha,ECUADOR,Marathon Swimming,-1.831239,-78.183406
ARFT Caroline,GERMANY,Canoe Sprint,51.165691,10.451526
ARGYROPOULOS KANAKAKIS Stylianos,GREECE,Water Polo,39.074208,21.824312
ARIAS CASTANEDA Yeni Marcela,COLOMBIA,Boxing,4.570868,-74.297333
ARIAS GUZMAN Luis Antonio,VENEZUELA,Volleyball,6.42375,-66.58973
ARICAN Ferhat,TURKEY,Artistic Gymnastics,38.963745,35.243322
ARIKAN Okyanus,TURKEY,Sailing,38.963745,35.243322
ARIKAN Polat Kemboi,TURKEY,Athletics,38.963745,35.243322
ARIOTO Valerie,UNITED STATES OF AMERICA,Baseball/Softball,-22.95764,18.49041
ARISTARKHOV Anton,ROC,Shooting,-22.95764,18.49041
ARISTOTELI Alexandra,AUSTRALIA,Rhythmic Gymnastics,-25.274398,133.775136
ARIZA Oscar,VENEZUELA,Diving,6.42375,-66.58973
ARKANIA Gogita,GEORGIA,Karate,42.315407,43.356892
ARMANTO Lizzie,FINLAND,Skateboarding,61.92411,25.748151
ARMIT Elle,AUSTRALIA,Water Polo,-25.274398,133.775136
ARMSTRONG Emily,CANADA,Artistic Swimming,56.130366,-106.346771
ARMSTRONG Joseph,UNITED STATES OF AMERICA,Swimming,-22.95764,18.49041
ARNAUS Adri,SPAIN,Golf,40.463667,-3.74922
ARNDT Nikias,GERMANY,Cycling Road,51.165691,10.451526
ARNOLD Mackenzie,AUSTRALIA,Football,-25.274398,133.775136
ARNOLD Maximilian,GERMANY,Football,51.165691,10.451526
AROP Marco,CANADA,Athletics,56.130366,-106.346771
ARREGUI Brian Agustin,ARGENTINA,Boxing,-38.416097,-63.616672
ARREY SOPHINA Ayuk Otay,CAMEROON,Judo,7.369722,12.354722
ARROYO Andres,PUERTO RICO,Athletics,18.220833,-66.590149
ARROYO Jarod,PUERTO RICO,Swimming,18.220833,-66.590149
ARSIC Jovana,SERBIA,Rowing,44.016521,21.005859
ARTACHO del SOLAR Mariafe,AUSTRALIA,Beach Volleyball,-25.274398,133.775136
ARTAMONOV Mikhail,ROC,Taekwondo,-22.95764,18.49041
ARTENI Florin,ROMANIA,Rowing,45.943161,24.96676
ARTINGSTALL Karriss,GREAT BRITAIN,Boxing,-22.95764,18.49041
ARTYMATA Eleni,CYPRUS,Athletics,35.126413,33.429859
ARTYUKH Danil,KAZAKHSTAN,Water Polo,48.019573,66.923684
ARUNA Quadri,NIGERIA,Table Tennis,9.081999,8.675277
ARUNOVIC Zorana,SERBIA,Shooting,44.016521,21.005859
ARZANI Daniel,AUSTRALIA,Football,-25.274398,133.775136
GINTING Anthony Sinisuka,INDONESIA,Badminton,-0.789275,113.921327
ASAAD Man,SYRIAN ARAB REPUBLIC,Weightlifting,-22.95764,18.49041
ASADAUSKAITE Laura,LITHUANIA,Modern Pentathlon,55.169438,23.881275
ASADOV Elchin,AZERBAIJAN,Cycling Road,40.143105,47.576927
ASAI Yu,JAPAN,Hockey,36.204824,138.252924
ASAMURA Hideto,JAPAN,Baseball/Softball,36.204824,138.252924
ASANAU Dzmitry,BELARUS,Boxing,53.709807,27.953389
ASANO Sakiyo,JAPAN,Hockey,36.204824,138.252924
ASENCIO Jairo,DOMINICAN REPUBLIC,Baseball/Softball,18.735693,-70.162651
ASENOV Daniel Panev,BULGARIA,Boxing,42.733883,25.48583
ASGREEN Kasper,DENMARK,Cycling Road,56.26392,9.501785
ASHBY Madison,AUSTRALIA,Rugby Sevens,-25.274398,133.775136
ASHER-SMITH Dina,GREAT BRITAIN,Athletics,-22.95764,18.49041
ASHIKAWA Urara,JAPAN,Artistic Gymnastics,36.204824,138.252924
ASHLEY Whitney,UNITED STATES OF AMERICA,Athletics,-22.95764,18.49041
ASHMAWY Maggy,EGYPT,Shooting,26.820553,30.802498
ASHOK Aditi,INDIA,Golf,20.593684,78.96288
ASHOUR Emam,EGYPT,Football,26.820553,30.802498
ASHRAM Linoy,ISRAEL,Rhythmic Gymnastics,31.046051,34.851612
ASIL Adem,TURKEY,Artistic Gymnastics,38.963745,35.243322
ASKEROV Aleksandr,ROC,Sailing,-22.95764,18.49041
ASLAN Yigit,TURKEY,Swimming,38.963745,35.243322
ASLANYAN Karen,ARMENIA,Wrestling,40.069099,45.038189
ASLLANI Kosovare,SWEDEN,Football,60.128161,18.643501
ASP Yndiara,BRAZIL,Skateboarding,-14.235004,-51.92528
ASPANDIYAROVA Dina,AUSTRALIA,Shooting,-25.274398,133.775136
ASSADILOV Darkhan,KAZAKHSTAN,Karate,48.019573,66.923684
ASSAGHIR Mohamed,MOROCCO,Boxing,31.791702,-7.09262
ASSAKALOV Rustam,UZBEKISTAN,Wrestling,41.377491,64.585262
ASSAR Omar,EGYPT,Table Tennis,26.820553,30.802498
ASSELAH Sonia,ALGERIA,Judo,28.033886,1.659626
ASTRUP Kim,DENMARK,Badminton,56.26392,9.501785
ATATOU Wided,FRANCE,Athletics,46.227638,2.213749
ATAYEV Merdan,TURKMENISTAN,Swimming,38.969719,59.556278
ATCHO Sarah,SWITZERLAND,Athletics,46.818188,8.227512
ATIENO Camilla,KENYA,Rugby Sevens,-0.023559,37.906193
ATKIN Sam,GREAT BRITAIN,Athletics,-22.95764,18.49041
ATKINS Ariel,UNITED STATES OF AMERICA,Basketball,-22.95764,18.49041
ATKINSON Alia,JAMAICA,Swimming,18.109581,-77.297508
ATKINSON Nathaniel,AUSTRALIA,Football,-25.274398,133.775136
ATLI Suleyman,TURKEY,Wrestling,38.963745,35.243322
ATRINAGHARCHI Reza,ISLAMIC REPUBLIC OF IRAN,Wrestling,-22.95764,18.49041
ATSU Jonathan,FRANCE,Swimming,46.227638,2.213749
ATSUMI Mana,JAPAN,Baseball/Softball,36.204824,138.252924
AU Hoi Shun Stephanie,"HONG KONG, CHINA",Swimming,-22.95764,18.49041
AUBAKIROV Miras,KAZAKHSTAN,Water Polo,48.019573,66.923684
AUBOECK Felix,AUSTRIA,Swimming,47.516231,14.550072
AUBRY David,FRANCE,Marathon Swimming,46.227638,2.213749
AUDA Patrik,CZECH REPUBLIC,Basketball,49.817492,15.472962
AUDINET Manon,FRANCE,Sailing,46.227638,2.213749
AUFFARTH Sandra,GERMANY,Equestrian,51.165691,10.451526
AUGER-ALIASSIME Felix,CANADA,Tennis,56.130366,-106.346771
AUGUSTYN Rafal,POLAND,Athletics,51.919438,19.145136
AULAR SANABRIA Orluis Alberto,VENEZUELA,Cycling Road,6.42375,-66.58973
AUSTIN Tyler,UNITED STATES OF AMERICA,Baseball/Softball,-22.95764,18.49041
AVANCINI Henrique,BRAZIL,Cycling Mountain Bike,-14.235004,-51.92528
AVERINA Arina,ROC,Rhythmic Gymnastics,-22.95764,18.49041
AVERINA Dina,ROC,Rhythmic Gymnastics,-22.95764,18.49041
AVILA MANCIA Julimar,HONDURAS,Swimming,15.199999,-86.241905
AVILA RAMIREZ Keyla Paola,HONDURAS,Taekwondo,15.199999,-86.241905
AVILA SEGURA Ceiber David,COLOMBIA,Boxing,4.570868,-74.297333
AVOLA Giorgio,ITALY,Fencing,41.87194,12.56738
AWANG Mohd Azizulhasni,MALAYSIA,Cycling Track,4.210484,101.975766
AWITI ALCARAZ Prisca,MEXICO,Judo,23.634501,-102.552784
AXELSEN Viktor,DENMARK,Badminton,56.26392,9.501785
AYACHE Alexandre,FRANCE,Equestrian,46.227638,2.213749
AYALA Derlys,PARAGUAY,Athletics,-23.442503,-58.443832
AYDEMIR AKYOL Naz,TURKEY,Volleyball,38.963745,35.243322
AYIM Miranda,CANADA,Basketball,56.130366,-106.346771
AYIVON Claire,TOGO,Rowing,8.619543,0.824782
AYOUNI Abdessalem,TUNISIA,Athletics,33.886917,9.537499
AZAAD Julian Amado,ARGENTINA,Beach Volleyball,-38.416097,-63.616672
AZAMATI-KWAKU Benjamin,GHANA,Athletics,7.946527,-1.023194
AZEMIA Ned,SEYCHELLES,Athletics,-4.679574,55.491977
AZEVEDO Ana Carolina,BRAZIL,Athletics,-14.235004,-51.92528
AZEVEDO Catia,PORTUGAL,Athletics,39.399872,-8.224454
AZEVEDO Joao,PORTUGAL,Shooting,39.399872,-8.224454
AZHIKANOV Nurkanat,KAZAKHSTAN,Karate,48.019573,66.923684
AZISBEKOV Atabek,KYRGYZSTAN,Wrestling,41.20438,74.766098
AZIZOVA Farida,AZERBAIJAN,Taekwondo,40.143105,47.576927
AZUERO Domenica,ECUADOR,Cycling BMX Racing,-1.831239,-78.183406
AZUMA Rio,JAPAN,Fencing,36.204824,138.252924
AZUMA Sera,JAPAN,Fencing,36.204824,138.252924
AZURMENDI Clara,SPAIN,Badminton,40.463667,-3.74922
B. Sai Praneeth,INDIA,Badminton,20.593684,78.96288
BA Houleye,MAURITANIA,Athletics,21.00789,-10.940835
BAALLA Youness,MOROCCO,Boxing,31.791702,-7.09262
BAATARKHUYAG Otgonbold,MONGOLIA,Archery,46.862496,103.846656
BAATARSUKH Chinzorig,MONGOLIA,Boxing,46.862496,103.846656
BAATTH Simranjit Kaur,INDIA,Boxing,20.593684,78.96288
BAAUW Judy,NETHERLANDS,Cycling BMX Racing,52.132633,5.291266
BABA Yudai,JAPAN,Basketball,36.204824,138.252924
BABAMURATOVA Gulbadam,TURKMENISTAN,Judo,38.969719,59.556278
BABAYEV Nazim,AZERBAIJAN,Athletics,40.143105,47.576927
BABEK Tomas,CZECH REPUBLIC,Cycling Track,49.817492,15.472962
BABINTSEVA Aleksandra,ROC,Judo,-22.95764,18.49041
BABNIK Pia,SLOVENIA,Golf,46.151241,14.995463
BABOVIC Anastasija,MONTENEGRO,Handball,42.708678,19.37439
BABRIS Helvijs,LATVIA,Cycling BMX Racing,56.879635,24.603189
BACCI Lorenzo,ITALY,Shooting,41.87194,12.56738
BACCUS Keanu,AUSTRALIA,Football,-25.274398,133.775136
BACH Helena,DENMARK,Swimming,56.26392,9.501785
BACH Marta,SPAIN,Water Polo,40.463667,-3.74922
BACHA Aymen,TUNISIA,Weightlifting,33.886917,9.537499
BACHER Florian,AUSTRIA,Equestrian,47.516231,14.550072
BACHMANN Alexander,GERMANY,Taekwondo,51.165691,10.451526
BACHMANN Simon,SEYCHELLES,Swimming,-4.679574,55.491977
BACMAGA Dominika,POLAND,Athletics,51.919438,19.145136
BACON Phoebe,UNITED STATES OF AMERICA,Swimming,-22.95764,18.49041
BACOSI Diana,ITALY,Shooting,41.87194,12.56738
BADAWY Aly,EGYPT,Sailing,26.820553,30.802498
BADENHORST Nardus,SOUTH AFRICA,Water Polo,-30.559482,22.937506
BADLOE Kiran,NETHERLANDS,Sailing,52.132633,5.291266
BADOSA Paula,SPAIN,Tennis,40.463667,-3.74922
BAE Hyeyoon,REPUBLIC OF KOREA,Basketball,-22.95764,18.49041
BAE Sanghee,REPUBLIC OF KOREA,Shooting,-22.95764,18.49041
BAGNIS Facundo,ARGENTINA,Tennis,-38.416097,-63.616672
BAH Mamadou,GUINEA,Swimming,9.945587,-9.696645
BAH Mamadou Samba,GUINEA,Judo,9.945587,-9.696645
BAHLOUL Ramzi,TUNISIA,Weightlifting,33.886917,9.537499
BAHMANYAR Sara,ISLAMIC REPUBLIC OF IRAN,Karate,-22.95764,18.49041
BAHTA Meraf,SWEDEN,Athletics,60.128161,18.643501
BAHUTSKI Yauheni,BELARUS,Athletics,53.709807,27.953389
BAI Li,PEOPLE'S REPUBLIC OF CHINA,Athletics,-22.95764,18.49041
BAILEY JR Aldrich,UNITED STATES OF AMERICA,Athletics,-22.95764,18.49041
BAILEY Sean,JAMAICA,Athletics,18.109581,-77.297508
BAILLEUL Margaux,FRANCE,Rowing,46.227638,2.213749
BAILLY Eric,CÔTE D'IVOIRE,Football,7.539989,-5.54708
BAJIC Stefan,FRANCE,Football,46.227638,2.213749
BAJOR Natalia,POLAND,Table Tennis,51.919438,19.145136
BAJRANG Bajrang,INDIA,Wrestling,20.593684,78.96288
BAJWA Angad Vir Singh,INDIA,Shooting,20.593684,78.96288
BAKER Georgia,AUSTRALIA,Cycling Track,-25.274398,133.775136
BAKER Kurt,NEW ZEALAND,Rugby Sevens,-40.900557,174.885971
BAKER Nicklas,GREAT BRITAIN,Athletics,-22.95764,18.49041
BAKER Perry,UNITED STATES OF AMERICA,Rugby Sevens,-22.95764,18.49041
BAKER Ronnie,UNITED STATES OF AMERICA,Athletics,-22.95764,18.49041
BAKI Abdullah Hel,BANGLADESH,Shooting,23.684994,90.356331
BAKKER Billy,NETHERLANDS,Hockey,52.132633,5.291266
BAKSHI Gleb,ROC,Boxing,-22.95764,18.49041
BALADIN Hande,TURKEY,Volleyball,38.963745,35.243322
BALANDIN Dmitriy,KAZAKHSTAN,Swimming,48.019573,66.923684
BALASTEGUI Manel,SPAIN,Rowing,40.463667,-3.74922
BALAZOVA Barbora,SLOVAKIA,Table Tennis,48.669026,19.699024
BALDASSARRI Milena,ITALY,Rhythmic Gymnastics,41.87194,12.56738
BALDUCCINI Stephanie,BRAZIL,Swimming,-14.235004,-51.92528
BALDWIN Roldani,DOMINICAN REPUBLIC,Baseball/Softball,18.735693,-70.162651
BALEIWAIRIKI Iosefo Masikau,FIJI,Rugby Sevens,-16.578193,179.414413
BALEW Birhanu,BAHRAIN,Athletics,25.930414,50.637772
BALK Lars,NETHERLANDS,Hockey,52.132633,5.291266
BALKAN Onur,TURKEY,Cycling Road,38.963745,35.243322
BALLA Virag,HUNGARY,Canoe Sprint,47.162494,19.503304
BALLEZA ISAIAS Jose,MEXICO,Diving,23.634501,-102.552784
BALLO Stefano,ITALY,Swimming,41.87194,12.56738
BALMACEDA Rosario,CHILE,Football,-35.675147,-71.542969
BALOGH Matyas Laszlo,HUNGARY,Archery,47.162494,19.503304
BALOGUN Elizabeth,NIGERIA,Basketball,9.081999,8.675277
BALOYES Bernardo,COLOMBIA,Athletics,4.570868,-74.297333
BALSAMO Elisa,ITALY,Cycling Track,41.87194,12.56738
BALSDON Grace,GREAT BRITAIN,Hockey,-22.95764,18.49041
BALSIGER Bryan,SWITZERLAND,Equestrian,46.818188,8.227512
BALSINI Matin,ISLAMIC REPUBLIC OF IRAN,Swimming,-22.95764,18.49041
BALTACI Ozkan,TURKEY,Athletics,38.963745,35.243322
BALUTA Tudor,ROMANIA,Football,45.943161,24.96676
BALVIN Ondrej,CZECH REPUBLIC,Basketball,49.817492,15.472962
BALZER Sara,FRANCE,Fencing,46.227638,2.213749
BANDA Babra,ZAMBIA,Football,-13.133897,27.849332
BANDARENKA Vitali,BELARUS,Boxing,53.709807,27.953389
BANDEIRA FRAGA Samory Uiki,BRAZIL,Athletics,-14.235004,-51.92528
BANDO Yuta,JAPAN,Athletics,36.204824,138.252924
BANICEVIC Dusan,MONTENEGRO,Water Polo,42.708678,19.37439
BANN Blair Cameron,CANADA,Volleyball,56.130366,-106.346771
BANSLEY Heather,CANADA,Beach Volleyball,56.130366,-106.346771
BANTI Caterina,ITALY,Sailing,41.87194,12.56738
BANUELOS Manuel,MEXICO,Baseball/Softball,23.634501,-102.552784
BANZERUK Ivan,UKRAINE,Athletics,48.379433,31.16558
BAO Shanju,PEOPLE'S REPUBLIC OF CHINA,Cycling Track,-22.95764,18.49041
BAO Yingfeng,PEOPLE'S REPUBLIC OF CHINA,Equestrian,-22.95764,18.49041
BAPTISTA Luisa,BRAZIL,Triathlon,-14.235004,-51.92528
BAPTISTA Messias,PORTUGAL,Canoe Sprint,39.399872,-8.224454
BAPTISTE Kelly-Ann,TRINIDAD AND TOBAGO,Athletics,10.691803,-61.222503
BAQUERIZO McMILLAN Elsa,SPAIN,Beach Volleyball,40.463667,-3.74922
BAR AM Noya,ISRAEL,Sailing,31.046051,34.851612
BAR Juan Manuel,ARGENTINA,Handball,-38.416097,-63.616672
BARABANOV Mykyta,UKRAINE,Athletics,48.379433,31.16558
BARAKAT Hanna,PALESTINE,Athletics,-22.95764,18.49041
BARANCHUK Anna,ROC,Rugby Sevens,-22.95764,18.49041
BARANKOVA Denisa,SLOVAKIA,Archery,48.669026,19.699024
BARANOVA Varvara,ROC,Canoe Sprint,-22.95764,18.49041
BARANSKI Fabian,POLAND,Rowing,51.919438,19.145136
BARBACHAN Ana,BRAZIL,Sailing,-14.235004,-51.92528
BARBANCON Morgan,FRANCE,Equestrian,46.227638,2.213749
BARBARA,BRAZIL,Football,-14.235004,-51.92528
BARBELIN Lisa,FRANCE,Archery,46.227638,2.213749
BARBER Kelsey-Lee,AUSTRALIA,Athletics,-25.274398,133.775136
BARBERENA MERCADO Edwin Orlando,NICARAGUA,Shooting,12.865416,-85.207229
BARBIERI Rachele,ITALY,Cycling Track,41.87194,12.56738
BARBOSA Eduardo,BRAZIL,Judo,-14.235004,-51.92528
BARBOSA Kurt Bryan,PHILIPPINES,Taekwondo,12.879721,121.774017
BARCELO MARTIN Paula,SPAIN,Sailing,40.463667,-3.74922
BARD Melvin,FRANCE,Football,46.227638,2.213749
BARDACH MARTIN Virginia,ARGENTINA,Swimming,-38.416097,-63.616672
BARDENET Alexandre,FRANCE,Fencing,46.227638,2.213749
BARDI dos SANTOS Felipe,BRAZIL,Athletics,-14.235004,-51.92528
BAREGA Selemon,ETHIOPIA,Athletics,9.145,40.489673
BARKER Elinor,GREAT BRITAIN,Cycling Track,-22.95764,18.49041
BARNA Andrej,SERBIA,Swimming,44.016521,21.005859
BARNES David,AUSTRALIA,Archery,-25.274398,133.775136
BARNES Emre Zafer,TURKEY,Athletics,38.963745,35.243322
BARNES Nikole,UNITED STATES OF AMERICA,Sailing,-22.95764,18.49041
BARNIAK Tomasz,POLAND,Canoe Sprint,51.919438,19.145136
BARONA Dominic,ECUADOR,Surfing,-1.831239,-78.183406
BARR Thomas,IRELAND,Athletics,53.41291,-8.24389
BARRAS Tom,GREAT BRITAIN,Rowing,-22.95764,18.49041
BARRATT Jordyn,UNITED STATES OF AMERICA,Skateboarding,-22.95764,18.49041
BARREDA Manuel,MEXICO,Baseball/Softball,23.634501,-102.552784
BARRETT Danny,UNITED STATES OF AMERICA,Rugby Sevens,-22.95764,18.49041
BARRETT Stephanie,CANADA,Archery,56.130366,-106.346771
BARRETTE Hugo,CANADA,Cycling Track,56.130366,-106.346771
BARRIE Maggie,SIERRA LEONE,Athletics,8.460555,-11.779889
BARRIONUEVO Maria Noel,ARGENTINA,Hockey,-38.416097,-63.616672
BARRIOS Anriquelis,VENEZUELA,Judo,6.42375,-66.58973
BARRIOS NAVARRO Laura,SPAIN,Hockey,40.463667,-3.74922
BARRIOS Tomas,CHILE,Tennis,-35.675147,-71.542969
BARRONDO Bernardo Uriel,GUATEMALA,Athletics,15.783471,-90.230759
BARRONDO Erick Bernabe,GUATEMALA,Athletics,15.783471,-90.230759
BARRONDO Jose Alejandro,GUATEMALA,Athletics,15.783471,-90.230759
BARROS Pedro,BRAZIL,Skateboarding,-14.235004,-51.92528
BARSEGHYAN Artur,ARMENIA,Swimming,40.069099,45.038189
BARSHIM Mutaz Essa,QATAR,Athletics,25.354826,51.183884
BART Adrien,FRANCE,Canoe Sprint,46.227638,2.213749
BARTEKOVA Danka,SLOVAKIA,Shooting,48.669026,19.699024
